Masses	Intensities
697.222	0.7374e0
697.259	0.7294e0
697.296	0.7546e0
697.333	0.7358e0
697.370	0.7552e0
697.407	0.7033e0
697.444	0.7387e0
697.481	0.7532e0
697.519	0.7036e0
697.556	0.7382e0
697.593	0.7399e0
697.630	0.6957e0
697.667	0.6534e0
697.704	0.6470e0
697.741	0.6711e0
697.778	0.6712e0
697.815	0.6414e0
697.852	0.6477e0
697.889	0.6982e0
697.926	0.7142e0
697.963	0.6778e0
698.000	0.6708e0
698.037	0.7019e0
698.074	0.6943e0
698.111	0.6804e0
698.148	0.7032e0
698.185	0.6429e0
698.222	0.6459e0
698.259	0.6670e0
698.296	0.7343e0
698.333	0.7127e0
698.370	0.7453e0
698.407	0.6984e0
698.444	0.7299e0
698.481	0.7469e0
698.519	0.6942e0
698.556	0.7348e0
698.593	0.7115e0
698.630	0.7742e0
698.667	0.7045e0
698.704	0.7111e0
698.741	0.7773e0
698.778	0.7644e0
698.815	0.7314e0
698.852	0.7093e0
698.889	0.7617e0
698.926	0.7644e0
698.963	0.7739e0
699.000	0.7741e0
699.037	0.7522e0
699.074	0.6869e0
699.111	0.7285e0
699.148	0.6993e0
699.185	0.6623e0
699.222	0.6767e0
699.259	0.7246e0
699.296	0.7234e0
699.333	0.6412e0
699.370	0.7075e0
699.407	0.6543e0
699.444	0.6093e0
699.481	0.5824e0
699.519	0.6767e0
699.556	0.6368e0
699.593	0.6391e0
699.630	0.7021e0
699.667	0.6091e0
699.704	0.6367e0
699.741	0.6301e0
699.778	0.5961e0
699.815	0.6540e0
699.852	0.6870e0
699.889	0.7000e0
699.926	0.7356e0
699.963	0.7349e0
700.000	0.7061e0
700.037	0.7435e0
700.074	0.7566e0
700.111	0.7580e0
700.148	0.7448e0
700.185	0.7554e0
700.222	0.7256e0
700.259	0.6721e0
700.296	0.7186e0
700.333	0.7038e0
700.370	0.6734e0
700.407	0.7365e0
700.444	0.7952e0
700.481	0.7309e0
700.519	0.7182e0
700.556	0.7158e0
700.593	0.6928e0
700.630	0.6901e0
700.667	0.7644e0
700.704	0.7591e0
700.741	0.7596e0
700.778	0.7309e0
700.815	0.7195e0
700.852	0.7320e0
700.889	0.7191e0
700.926	0.6670e0
700.963	0.7075e0
701.000	0.6462e0
701.037	0.6696e0
701.074	0.6529e0
701.111	0.6682e0
701.148	0.6962e0
701.185	0.6552e0
701.222	0.6663e0
701.259	0.7159e0
701.296	0.6784e0
701.333	0.6885e0
701.370	0.7147e0
701.407	0.7189e0
701.444	0.7002e0
701.481	0.7054e0
701.519	0.7356e0
701.556	0.7267e0
701.593	0.7416e0
701.630	0.7319e0
701.667	0.7962e0
701.704	0.7469e0
701.741	0.7432e0
701.778	0.7186e0
701.815	0.7347e0
701.852	0.6790e0
701.889	0.6652e0
701.926	0.7459e0
701.963	0.7290e0
702.000	0.6892e0
702.037	0.6995e0
702.074	0.6817e0
702.111	0.6089e0
702.148	0.6953e0
702.185	0.7318e0
702.222	0.6541e0
702.259	0.6751e0
702.296	0.7199e0
702.333	0.7408e0
702.370	0.7054e0
702.407	0.7215e0
702.444	0.6710e0
702.481	0.6473e0
702.519	0.7129e0
702.556	0.6778e0
702.593	0.7009e0
702.630	0.6895e0
702.667	0.6992e0
702.704	0.6795e0
702.741	0.6826e0
702.778	0.7053e0
702.815	0.7516e0
702.852	0.7208e0
702.889	0.7112e0
702.926	0.7210e0
702.963	0.7021e0
703.000	0.7188e0
703.037	0.6766e0
703.074	0.6921e0
703.111	0.7328e0
703.148	0.7376e0
703.185	0.7239e0
703.222	0.7919e0
703.259	0.7139e0
703.296	0.7378e0
703.333	0.7052e0
703.370	0.7287e0
703.407	0.7506e0
703.444	0.6930e0
703.481	0.7514e0
703.519	0.7887e0
703.556	0.7056e0
703.593	0.7771e0
703.630	0.7013e0
703.667	0.6832e0
703.704	0.6612e0
703.741	0.6984e0
703.778	0.7457e0
703.815	0.6815e0
703.852	0.7258e0
703.889	0.6853e0
703.926	0.6483e0
703.963	0.6672e0
704.000	0.6753e0
704.037	0.6776e0
704.074	0.6754e0
704.111	0.6754e0
704.148	0.7285e0
704.185	0.6802e0
704.222	0.6997e0
704.259	0.6881e0
704.296	0.6315e0
704.333	0.6751e0
704.370	0.6861e0
704.407	0.6720e0
704.444	0.6824e0
704.481	0.6737e0
704.519	0.6978e0
704.556	0.6507e0
704.593	0.6377e0
704.630	0.6935e0
704.667	0.7124e0
704.704	0.6956e0
704.741	0.6844e0
704.778	0.6693e0
704.815	0.7616e0
704.852	0.7179e0
704.889	0.6574e0
704.926	0.7242e0
704.963	0.7438e0
705.000	0.7318e0
705.037	0.7759e0
705.074	0.7357e0
705.111	0.6934e0
705.148	0.6722e0
705.185	0.6951e0
705.222	0.7134e0
705.259	0.6608e0
705.296	0.7066e0
705.333	0.6601e0
705.370	0.6694e0
705.407	0.6788e0
705.444	0.6730e0
705.481	0.6273e0
705.519	0.6998e0
705.556	0.6695e0
705.593	0.6402e0
705.630	0.7021e0
705.667	0.6985e0
705.704	0.6650e0
705.741	0.6549e0
705.778	0.7414e0
705.815	0.6341e0
705.852	0.6500e0
705.889	0.6822e0
705.926	0.7263e0
705.963	0.7416e0
706.000	0.7218e0
706.037	0.7126e0
706.074	0.7022e0
706.111	0.6961e0
706.148	0.7335e0
706.185	0.6805e0
706.222	0.7350e0
706.259	0.7695e0
706.296	0.7142e0
706.333	0.7228e0
706.370	0.7409e0
706.407	0.7478e0
706.444	0.7439e0
706.481	0.7229e0
706.519	0.7134e0
706.556	0.6975e0
706.593	0.6913e0
706.630	0.7259e0
706.667	0.7123e0
706.704	0.7661e0
706.741	0.7285e0
706.778	0.6919e0
706.815	0.7042e0
706.852	0.6842e0
706.889	0.6558e0
706.926	0.6296e0
706.963	0.6312e0
707.000	0.6799e0
707.037	0.6676e0
707.074	0.6592e0
707.111	0.6857e0
707.148	0.6843e0
707.185	0.6233e0
707.222	0.6352e0
707.259	0.6759e0
707.296	0.6130e0
707.333	0.7070e0
707.370	0.6482e0
707.407	0.6429e0
707.444	0.6685e0
707.481	0.6705e0
707.519	0.6859e0
707.556	0.7098e0
707.593	0.6746e0
707.630	0.6823e0
707.667	0.6907e0
707.704	0.6862e0
707.741	0.7147e0
707.778	0.7670e0
707.815	0.7284e0
707.852	0.7288e0
707.889	0.6928e0
707.926	0.6968e0
707.963	0.7127e0
708.000	0.6640e0
708.037	0.7112e0
708.074	0.7105e0
708.111	0.6586e0
708.148	0.6958e0
708.185	0.7253e0
708.222	0.7442e0
708.259	0.7780e0
708.296	0.7519e0
708.333	0.7683e0
708.370	0.7942e0
708.407	0.7213e0
708.444	0.6725e0
708.481	0.7184e0
708.519	0.7031e0
708.556	0.7611e0
708.593	0.7197e0
708.630	0.7146e0
708.667	0.6881e0
708.704	0.7089e0
708.741	0.6908e0
708.778	0.6942e0
708.815	0.6274e0
708.852	0.6470e0
708.889	0.6601e0
708.926	0.6448e0
708.963	0.6783e0
709.000	0.7369e0
709.037	0.6887e0
709.074	0.7396e0
709.111	0.7693e0
709.148	0.7160e0
709.185	0.7042e0
709.222	0.7104e0
709.259	0.7293e0
709.296	0.6771e0
709.333	0.7564e0
709.370	0.7241e0
709.407	0.6747e0
709.444	0.6898e0
709.481	0.6764e0
709.519	0.7506e0
709.556	0.7717e0
709.593	0.6729e0
709.630	0.6537e0
709.667	0.6690e0
709.704	0.6680e0
709.741	0.6817e0
709.778	0.7318e0
709.815	0.6824e0
709.852	0.6734e0
709.889	0.6557e0
709.926	0.6435e0
709.963	0.6582e0
710.000	0.6378e0
710.037	0.6833e0
710.074	0.6723e0
710.111	0.6727e0
710.148	0.6856e0
710.185	0.6886e0
710.222	0.6240e0
710.259	0.7019e0
710.296	0.6709e0
710.333	0.7137e0
710.370	0.7048e0
710.407	0.6651e0
710.444	0.7449e0
710.481	0.6923e0
710.519	0.6829e0
710.556	0.7021e0
710.593	0.6735e0
710.630	0.6990e0
710.667	0.7397e0
710.704	0.7217e0
710.741	0.7577e0
710.778	0.7218e0
710.815	0.6838e0
710.852	0.6916e0
710.889	0.7079e0
710.926	0.7492e0
710.963	0.7367e0
711.000	0.7269e0
711.037	0.7653e0
711.074	0.7524e0
711.111	0.7154e0
711.148	0.7243e0
711.185	0.6498e0
711.222	0.6656e0
711.259	0.6736e0
711.296	0.7443e0
711.333	0.7322e0
711.370	0.7283e0
711.407	0.6773e0
711.444	0.7512e0
711.481	0.7933e0
711.519	0.6779e0
711.556	0.6536e0
711.593	0.7201e0
711.630	0.6953e0
711.667	0.6748e0
711.704	0.6849e0
711.741	0.7205e0
711.778	0.6724e0
711.815	0.7098e0
711.852	0.7209e0
711.889	0.6930e0
711.926	0.6833e0
711.963	0.7103e0
712.000	0.6633e0
712.037	0.6773e0
712.074	0.6988e0
712.111	0.6730e0
712.148	0.6783e0
712.185	0.6961e0
712.222	0.7049e0
712.259	0.7078e0
712.296	0.7308e0
712.333	0.6759e0
712.370	0.6092e0
712.407	0.6966e0
712.444	0.6943e0
712.481	0.6954e0
712.519	0.6755e0
712.556	0.7121e0
712.593	0.7132e0
712.630	0.7031e0
712.667	0.7204e0
712.704	0.6914e0
712.741	0.6685e0
712.778	0.7196e0
712.815	0.6787e0
712.852	0.7064e0
712.889	0.7298e0
712.926	0.7177e0
712.963	0.6637e0
713.000	0.7242e0
713.037	0.6748e0
713.074	0.6827e0
713.111	0.6650e0
713.148	0.6635e0
713.185	0.7349e0
713.222	0.6710e0
713.259	0.7456e0
713.296	0.7777e0
713.333	0.7124e0
713.370	0.6750e0
713.407	0.7197e0
713.444	0.7242e0
713.481	0.7003e0
713.519	0.7036e0
713.556	0.6855e0
713.593	0.6548e0
713.630	0.7265e0
713.667	0.6959e0
713.704	0.6993e0
713.741	0.7242e0
713.778	0.7407e0
713.815	0.7054e0
713.852	0.6876e0
713.889	0.7196e0
713.926	0.7341e0
713.963	0.6631e0
714.000	0.6698e0
714.037	0.7354e0
714.074	0.7296e0
714.111	0.6781e0
714.148	0.6482e0
714.185	0.7182e0
714.222	0.6891e0
714.259	0.7361e0
714.296	0.7097e0
714.333	0.7272e0
714.370	0.7276e0
714.407	0.6994e0
714.444	0.6758e0
714.481	0.6828e0
714.519	0.7388e0
714.556	0.7204e0
714.593	0.6829e0
714.630	0.6858e0
714.667	0.6430e0
714.704	0.7217e0
714.741	0.6926e0
714.778	0.6525e0
714.815	0.6477e0
714.852	0.6553e0
714.889	0.6627e0
714.926	0.6975e0
714.963	0.7129e0
715.000	0.6966e0
715.037	0.6822e0
715.074	0.6848e0
715.111	0.6797e0
715.148	0.6326e0
715.185	0.6813e0
715.222	0.7464e0
715.259	0.8511e0
715.296	0.7440e0
715.333	0.6952e0
715.370	0.7408e0
715.407	0.6980e0
715.444	0.6990e0
715.481	0.7537e0
715.519	0.6594e0
715.556	0.6397e0
715.593	0.6793e0
715.630	0.6934e0
715.667	0.6516e0
715.704	0.6928e0
715.741	0.7246e0
715.778	0.6988e0
715.815	0.7589e0
715.852	0.7472e0
715.889	0.7285e0
715.926	0.6802e0
715.963	0.7124e0
716.000	0.7420e0
716.037	0.7369e0
716.074	0.7845e0
716.111	0.7574e0
716.148	0.7559e0
716.185	0.7256e0
716.222	0.7016e0
716.259	0.6850e0
716.296	0.7057e0
716.333	0.7083e0
716.370	0.7660e0
716.407	0.7548e0
716.444	0.7589e0
716.481	0.7079e0
716.519	0.7208e0
716.556	0.6923e0
716.593	0.6628e0
716.630	0.6660e0
716.667	0.7129e0
716.704	0.7246e0
716.741	0.6511e0
716.778	0.6798e0
716.815	0.6879e0
716.852	0.7187e0
716.889	0.7090e0
716.926	0.7362e0
716.963	0.6879e0
717.000	0.7463e0
717.037	0.7356e0
717.074	0.7334e0
717.111	0.7283e0
717.148	0.7199e0
717.185	0.7383e0
717.222	0.6809e0
717.259	0.7470e0
717.296	0.7279e0
717.333	0.6840e0
717.370	0.7205e0
717.407	0.6769e0
717.444	0.6934e0
717.481	0.6385e0
717.519	0.6512e0
717.556	0.7011e0
717.593	0.7107e0
717.630	0.6887e0
717.667	0.6614e0
717.704	0.6350e0
717.741	0.7264e0
717.778	0.7015e0
717.815	0.6898e0
717.852	0.7120e0
717.889	0.6787e0
717.926	0.6890e0
717.963	0.7056e0
718.000	0.6773e0
718.037	0.6649e0
718.074	0.7234e0
718.111	0.6902e0
718.148	0.6688e0
718.185	0.6481e0
718.222	0.6765e0
718.259	0.7042e0
718.296	0.6559e0
718.333	0.6989e0
718.370	0.7105e0
718.407	0.7980e0
718.444	0.7643e0
718.481	0.7068e0
718.519	0.7635e0
718.556	0.7555e0
718.593	0.7197e0
718.630	0.6868e0
718.667	0.6763e0
718.704	0.6588e0
718.741	0.7009e0
718.778	0.7208e0
718.815	0.7224e0
718.852	0.7553e0
718.889	0.7398e0
718.926	0.7480e0
718.963	0.7156e0
719.000	0.7175e0
719.037	0.6825e0
719.074	0.6649e0
719.111	0.6630e0
719.148	0.6901e0
719.185	0.7250e0
719.222	0.7030e0
719.259	0.6598e0
719.296	0.7298e0
719.333	0.6958e0
719.370	0.6816e0
719.407	0.7142e0
719.444	0.6936e0
719.481	0.6983e0
719.519	0.7147e0
719.556	0.7710e0
719.593	0.7211e0
719.630	0.6808e0
719.667	0.7584e0
719.704	0.7007e0
719.741	0.7007e0
719.778	0.6764e0
719.815	0.6797e0
719.852	0.7304e0
719.889	0.6333e0
719.926	0.6628e0
719.963	0.6409e0
720.000	0.6499e0
720.037	0.7160e0
720.074	0.6924e0
720.111	0.6596e0
720.148	0.6708e0
720.185	0.6344e0
720.222	0.7215e0
720.259	0.7386e0
720.296	0.7383e0
720.333	0.7383e0
720.370	0.7187e0
720.407	0.7936e0
720.444	0.7118e0
720.481	0.6965e0
720.519	0.6579e0
720.556	0.6768e0
720.593	0.7041e0
720.630	0.7196e0
720.667	0.6867e0
720.704	0.6945e0
720.741	0.6892e0
720.778	0.6686e0
720.815	0.6572e0
720.852	0.6897e0
720.889	0.6903e0
720.926	0.6993e0
720.963	0.6856e0
721.000	0.6774e0
721.037	0.6973e0
721.074	0.7402e0
721.111	0.7338e0
721.148	0.7442e0
721.185	0.7651e0
721.222	0.7793e0
721.259	0.7045e0
721.296	0.7303e0
721.333	0.6717e0
721.370	0.6325e0
721.407	0.7200e0
721.444	0.7007e0
721.481	0.7766e0
721.519	0.7376e0
721.556	0.7249e0
721.593	0.7043e0
721.630	0.7334e0
721.667	0.7114e0
721.704	0.7510e0
721.741	0.6973e0
721.778	0.7250e0
721.815	0.6583e0
721.852	0.6696e0
721.889	0.6885e0
721.926	0.6631e0
721.963	0.7106e0
722.000	0.6946e0
722.037	0.6769e0
722.074	0.6759e0
722.111	0.7468e0
722.148	0.7026e0
722.185	0.6778e0
722.222	0.6962e0
722.259	0.6763e0
722.296	0.6788e0
722.333	0.6757e0
722.370	0.7106e0
722.407	0.6921e0
722.444	0.6882e0
722.481	0.6790e0
722.519	0.6527e0
722.556	0.6769e0
722.593	0.6395e0
722.630	0.6440e0
722.667	0.6457e0
722.704	0.7211e0
722.741	0.6974e0
722.778	0.6794e0
722.815	0.6836e0
722.852	0.6990e0
722.889	0.6188e0
722.926	0.6276e0
722.963	0.8297e0
723.000	0.6828e0
723.037	0.7186e0
723.074	0.7205e0
723.111	0.6977e0
723.148	0.7144e0
723.185	0.7470e0
723.222	0.7018e0
723.259	0.6697e0
723.296	0.6983e0
723.333	0.6752e0
723.370	0.6605e0
723.407	0.6842e0
723.444	0.6568e0
723.481	0.6872e0
723.519	0.7468e0
723.556	0.6815e0
723.593	0.7566e0
723.630	0.7581e0
723.667	0.7401e0
723.704	0.7148e0
723.741	0.7222e0
723.778	0.6847e0
723.815	0.7786e0
723.852	0.8426e0
723.889	0.7345e0
723.926	0.7126e0
723.963	0.7139e0
724.000	0.7254e0
724.037	0.6633e0
724.074	0.7204e0
724.111	0.6406e0
724.148	0.6842e0
724.185	0.6999e0
724.222	0.7106e0
724.259	0.7229e0
724.296	0.6894e0
724.333	0.7042e0
724.370	0.6984e0
724.407	0.7324e0
724.444	0.6811e0
724.481	0.7841e0
724.519	0.7174e0
724.556	0.7131e0
724.593	0.6764e0
724.630	0.6859e0
724.667	0.7094e0
724.704	0.7212e0
724.741	0.7583e0
724.778	0.7681e0
724.815	0.6762e0
724.852	0.7301e0
724.889	0.6807e0
724.926	0.7116e0
724.963	0.6854e0
725.000	0.6769e0
725.037	0.7347e0
725.074	0.7586e0
725.111	0.6949e0
725.148	0.6788e0
725.185	0.6752e0
725.222	0.6862e0
725.259	0.6558e0
725.296	0.7395e0
725.333	0.7342e0
725.370	0.7597e0
725.407	0.7885e0
725.444	0.6857e0
725.481	0.7146e0
725.519	0.6699e0
725.556	0.6572e0
725.593	0.7077e0
725.630	0.6553e0
725.667	0.7080e0
725.704	0.7509e0
725.741	0.6880e0
725.778	0.7278e0
725.815	0.7405e0
725.852	0.7195e0
725.889	0.7043e0
725.926	0.7406e0
725.963	0.7344e0
726.000	0.6984e0
726.037	0.6313e0
726.074	0.7083e0
726.111	0.6811e0
726.148	0.6939e0
726.185	0.7031e0
726.222	0.7131e0
726.259	0.7385e0
726.296	0.7526e0
726.333	0.7391e0
726.370	0.7672e0
726.407	0.6877e0
726.444	0.7234e0
726.481	0.7150e0
726.519	0.6645e0
726.556	0.7538e0
726.593	0.6726e0
726.630	0.6990e0
726.667	0.7818e0
726.704	0.7155e0
726.741	0.6943e0
726.778	0.6575e0
726.815	0.6397e0
726.852	0.6711e0
726.889	0.6665e0
726.926	0.6882e0
726.963	0.7017e0
727.000	0.6797e0
727.037	0.6834e0
727.074	0.7083e0
727.111	0.7150e0
727.148	0.7177e0
727.185	0.7120e0
727.222	0.7410e0
727.259	0.7802e0
727.296	0.7423e0
727.333	0.6936e0
727.370	0.7554e0
727.407	0.6911e0
727.444	0.6539e0
727.481	0.6581e0
727.519	0.7117e0
727.556	0.6807e0
727.593	0.6961e0
727.630	0.6826e0
727.667	0.6695e0
727.704	0.6150e0
727.741	0.6959e0
727.778	0.6870e0
727.815	0.6330e0
727.852	0.7589e0
727.889	0.7039e0
727.926	0.6843e0
727.963	0.6813e0
728.000	0.6958e0
728.037	0.6856e0
728.074	0.7015e0
728.111	0.7186e0
728.148	0.7412e0
728.185	0.6618e0
728.222	0.6379e0
728.259	0.6616e0
728.296	0.6573e0
728.333	0.6744e0
728.370	0.6400e0
728.407	0.6654e0
728.444	0.7096e0
728.481	0.6558e0
728.519	0.6973e0
728.556	0.6897e0
728.593	0.6699e0
728.630	0.6631e0
728.667	0.6974e0
728.704	0.7116e0
728.741	0.6579e0
728.778	0.7004e0
728.815	0.7322e0
728.852	0.7236e0
728.889	0.7734e0
728.926	0.7166e0
728.963	0.7185e0
729.000	0.7135e0
729.037	0.7468e0
729.074	0.7172e0
729.111	0.7690e0
729.148	0.7277e0
729.185	0.7240e0
729.222	0.6990e0
729.259	0.6786e0
729.296	0.7355e0
729.333	0.7251e0
729.370	0.6794e0
729.407	0.7048e0
729.444	0.7362e0
729.481	0.7556e0
729.519	0.7026e0
729.556	0.6773e0
729.593	0.6836e0
729.630	0.6673e0
729.667	0.6795e0
729.704	0.6662e0
729.741	0.6859e0
729.778	0.6988e0
729.815	0.7124e0
729.852	0.6826e0
729.889	0.6354e0
729.926	0.7055e0
729.963	0.6933e0
730.000	0.6871e0
730.037	0.6841e0
730.074	0.6813e0
730.111	0.6886e0
730.148	0.6918e0
730.185	0.7041e0
730.222	0.6848e0
730.259	0.7098e0
730.296	0.6571e0
730.333	0.6765e0
730.370	0.6598e0
730.407	0.6974e0
730.444	0.6661e0
730.481	0.6680e0
730.519	0.7226e0
730.556	0.6693e0
730.593	0.7034e0
730.630	0.6705e0
730.667	0.6801e0
730.704	0.6930e0
730.741	0.7117e0
730.778	0.7304e0
730.815	0.7014e0
730.852	0.7274e0
730.889	0.6720e0
730.926	0.6512e0
730.963	0.6927e0
731.000	0.6531e0
731.037	0.7011e0
731.074	0.7065e0
731.111	0.6785e0
731.148	0.6625e0
731.185	0.7022e0
731.222	0.6957e0
731.259	0.7002e0
731.296	0.6881e0
731.333	0.7030e0
731.370	0.7659e0
731.407	0.7150e0
731.444	0.7318e0
731.481	0.7053e0
731.519	0.6964e0
731.556	0.7466e0
731.593	0.7000e0
731.630	0.7149e0
731.667	0.7532e0
731.704	0.7208e0
731.741	0.6730e0
731.778	0.7125e0
731.815	0.7130e0
731.852	0.7305e0
731.889	0.7233e0
731.926	0.7218e0
731.963	0.7052e0
732.000	0.7210e0
732.037	0.6767e0
732.074	0.7311e0
732.111	0.6921e0
732.148	0.6759e0
732.185	0.7700e0
732.222	0.6838e0
732.259	0.7137e0
732.296	0.7197e0
732.333	0.6820e0
732.370	0.6797e0
732.407	0.7256e0
732.444	0.7577e0
732.481	0.7200e0
732.519	0.7114e0
732.556	0.7101e0
732.593	0.6618e0
732.630	0.6854e0
732.667	0.7000e0
732.704	0.6908e0
732.741	0.6449e0
732.778	0.6408e0
732.815	0.6687e0
732.852	0.6596e0
732.889	0.6620e0
732.926	0.6905e0
732.963	0.7131e0
733.000	0.6523e0
733.037	0.7087e0
733.074	0.7141e0
733.111	0.7036e0
733.148	0.7101e0
733.185	0.6736e0
733.222	0.6958e0
733.259	0.6585e0
733.296	0.6617e0
733.333	0.7495e0
733.370	0.6883e0
733.407	0.7112e0
733.444	0.7599e0
733.481	0.7358e0
733.519	0.7695e0
733.556	0.7164e0
733.593	0.7011e0
733.630	0.6826e0
733.667	0.7558e0
733.704	0.7223e0
733.741	0.7548e0
733.778	0.7516e0
733.815	0.7208e0
733.852	0.6726e0
733.889	0.7264e0
733.926	0.6703e0
733.963	0.6554e0
734.000	0.7197e0
734.037	0.7131e0
734.074	0.7518e0
734.111	0.7565e0
734.148	0.7739e0
734.185	0.7208e0
734.222	0.7021e0
734.259	0.6814e0
734.296	0.7110e0
734.333	0.6434e0
734.370	0.6938e0
734.407	0.7092e0
734.444	0.7092e0
734.481	0.7162e0
734.519	0.7073e0
734.556	0.7107e0
734.593	0.6658e0
734.630	0.6384e0
734.667	0.6215e0
734.704	0.6468e0
734.741	0.6671e0
734.778	0.7411e0
734.815	0.6921e0
734.852	0.6383e0
734.889	0.7084e0
734.926	0.7177e0
734.963	0.7093e0
735.000	0.7452e0
735.037	0.7512e0
735.074	0.7651e0
735.111	0.7627e0
735.148	0.6885e0
735.185	0.7075e0
735.222	0.7137e0
735.259	0.7115e0
735.296	0.7035e0
735.333	0.6659e0
735.370	0.6613e0
735.407	0.6500e0
735.444	0.6736e0
735.481	0.6539e0
735.519	0.6876e0
735.556	0.6602e0
735.593	0.6747e0
735.630	0.7063e0
735.667	0.7251e0
735.704	0.7714e0
735.741	0.6688e0
735.778	0.6775e0
735.815	0.7059e0
735.852	0.6859e0
735.889	0.6752e0
735.926	0.6627e0
735.963	0.6638e0
736.000	0.6785e0
736.037	0.7005e0
736.074	0.6357e0
736.111	0.6318e0
736.148	0.6658e0
736.185	0.6597e0
736.222	0.6672e0
736.259	0.7455e0
736.296	0.7088e0
736.333	0.7153e0
736.370	0.7136e0
736.407	0.7092e0
736.444	0.7338e0
736.481	0.7288e0
736.519	0.8067e0
736.556	0.8063e0
736.593	0.7588e0
736.630	0.7563e0
736.667	0.7129e0
736.704	0.6840e0
736.741	0.6854e0
736.778	0.7453e0
736.815	0.7160e0
736.852	0.7325e0
736.889	0.7127e0
736.926	0.7602e0
736.963	0.7273e0
737.000	0.6863e0
737.037	0.7241e0
737.074	0.7529e0
737.111	0.7155e0
737.148	0.7256e0
737.185	0.6966e0
737.222	0.6698e0
737.259	0.6452e0
737.296	0.7164e0
737.333	0.6445e0
737.370	0.6616e0
737.407	0.7135e0
737.444	0.7174e0
737.481	0.6904e0
737.519	0.6550e0
737.556	0.6483e0
737.593	0.6593e0
737.630	0.7433e0
737.667	0.7476e0
737.704	0.7036e0
737.741	0.7370e0
737.778	0.6968e0
737.815	0.7068e0
737.852	0.7696e0
737.889	0.7436e0
737.926	0.7660e0
737.963	0.6964e0
738.000	0.6478e0
738.037	0.6691e0
738.074	0.6882e0
738.111	0.6930e0
738.148	0.7127e0
738.185	0.7076e0
738.222	0.7092e0
738.259	0.6881e0
738.296	0.7506e0
738.333	0.6774e0
738.370	0.7039e0
738.407	0.7011e0
738.444	0.6915e0
738.481	0.7117e0
738.519	0.6809e0
738.556	0.7037e0
738.593	0.6774e0
738.630	0.7155e0
738.667	0.6992e0
738.704	0.6693e0
738.741	0.6599e0
738.778	0.6560e0
738.815	0.6721e0
738.852	0.7010e0
738.889	0.6630e0
738.926	0.7095e0
738.963	0.6946e0
739.000	0.6638e0
739.037	0.6848e0
739.074	0.6941e0
739.111	0.6982e0
739.148	0.7296e0
739.185	0.7271e0
739.222	0.6957e0
739.259	0.7111e0
739.296	0.7207e0
739.333	0.7267e0
739.370	0.7692e0
739.407	0.7325e0
739.444	0.7235e0
739.481	0.7209e0
739.519	0.7665e0
739.556	0.7768e0
739.593	0.7222e0
739.630	0.7496e0
739.667	0.6918e0
739.704	0.7206e0
739.741	0.7650e0
739.778	0.7204e0
739.815	0.7409e0
739.852	0.7559e0
739.889	0.6497e0
739.926	0.6519e0
739.963	0.6986e0
740.000	0.7378e0
740.037	0.7490e0
740.074	0.7156e0
740.111	0.7070e0
740.148	0.7089e0
740.185	0.6844e0
740.222	0.6331e0
740.259	0.6356e0
740.296	0.6811e0
740.333	0.7050e0
740.370	0.6734e0
740.407	0.6610e0
740.444	0.6967e0
740.481	0.6707e0
740.519	0.6512e0
740.556	0.6876e0
740.593	0.7237e0
740.630	0.6883e0
740.667	0.6579e0
740.704	0.6740e0
740.741	0.7262e0
740.778	0.7038e0
740.815	0.7030e0
740.852	0.7477e0
740.889	0.7015e0
740.926	0.7295e0
740.963	0.6745e0
741.000	0.7195e0
741.037	0.7171e0
741.074	0.6779e0
741.111	0.7167e0
741.148	0.7678e0
741.185	0.7737e0
741.222	0.7258e0
741.259	0.7433e0
741.296	0.7195e0
741.333	0.6766e0
741.370	0.6733e0
741.407	0.6565e0
741.444	0.6963e0
741.481	0.7133e0
741.519	0.7459e0
741.556	0.7416e0
741.593	0.7396e0
741.630	0.7609e0
741.667	0.6762e0
741.704	0.6902e0
741.741	0.6704e0
741.778	0.6709e0
741.815	0.6702e0
741.852	0.7280e0
741.889	0.7430e0
741.926	0.7388e0
741.963	0.7396e0
742.000	0.6663e0
742.037	0.7033e0
742.074	0.6516e0
742.111	0.6941e0
742.148	0.7070e0
742.185	0.6833e0
742.222	0.6877e0
742.259	0.6595e0
742.296	0.6813e0
742.333	0.6867e0
742.370	0.7273e0
742.407	0.7252e0
742.444	0.7069e0
742.481	0.8275e0
742.519	0.7509e0
742.556	0.7739e0
742.593	0.7210e0
742.630	0.7590e0
742.667	0.7202e0
742.704	0.7207e0
